id	file	line	scope	pattern	expression	current_authority_source	classification	canonical_owner	proposed_action	behavior_change	test_or_contract_coverage	review_status
FB-02507	skills/nova/pipeline/services/status-store-lifecycle/projections.ts	379	applyLifecycleEventToReadModels	pipe_pipe	if (event.type === 'rate_limit.cooldown_started' || event.type === 'rate_limit.cooldown_completed') {	lifecycle/read-model state	keep_pure_boolean_predicate	predicate owner	Keep if review confirms this is only a predicate and does not select replacement authority.	none_expected	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-02508	skills/nova/pipeline/services/status-store-lifecycle/projections.ts	386	applyLifecycleEventToReadModels	pipe_pipe	const existing = next.modules[moduleId] || { module_id: moduleId };	applyLifecycleEventToReadModels	fail_typed_required_authority_if_missing	runtime authority boundary	Treat as required authority until proven optional; validate at boundary and fail typed if missing.	possible_louder_failure	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-02509	skills/nova/pipeline/services/status-store-lifecycle/projections.ts	390	applyLifecycleEventToReadModels	pipe_pipe	module_attempt_ref: event.refs?.module_attempt_ref || existing.module_attempt_ref || null,	lifecycle/read-model state	model_optional_absence_explicitly	schema optionality owner	Keep only if absence is part of the schema; otherwise validate required authority before this point.	absence_representation_may_change	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-02510	skills/nova/pipeline/services/status-store-lifecycle/projections.ts	391	applyLifecycleEventToReadModels	nullish	current_attempt: event.refs?.attempt ?? existing.current_attempt ?? null,	lifecycle/read-model state	model_optional_absence_explicitly	schema optionality owner	Keep only if absence is part of the schema; otherwise validate required authority before this point.	absence_representation_may_change	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-02511	skills/nova/pipeline/services/status-store-lifecycle/projections.ts	392	applyLifecycleEventToReadModels	pipe_pipe	status: event.data?.recovery_target_status || existing.status || 'PENDING',	lifecycle/read-model state	move_local_default_to_config_normalization_or_fail	config/schema normalization or authority boundary	Remove local default; either config-normalize the product default or fail typed for missing authority.	possible_louder_failure	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-02512	skills/nova/pipeline/services/status-store-lifecycle/projections.ts	394	applyLifecycleEventToReadModels	nullish	dispatch_id: event.refs?.dispatch_id ?? existing.dispatch_id ?? null,	lifecycle/read-model state	model_optional_absence_explicitly	schema optionality owner	Keep only if absence is part of the schema; otherwise validate required authority before this point.	absence_representation_may_change	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-02513	skills/nova/pipeline/services/status-store-lifecycle/projections.ts	395	applyLifecycleEventToReadModels	nullish	gateway_label: event.refs?.gateway_label ?? existing.gateway_label ?? null,	lifecycle/read-model state	model_optional_absence_explicitly	schema optionality owner	Keep only if absence is part of the schema; otherwise validate required authority before this point.	absence_representation_may_change	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-02514	skills/nova/pipeline/services/status-store-lifecycle/projections.ts	396	applyLifecycleEventToReadModels	nullish	session_key: event.refs?.session_key ?? existing.session_key ?? null,	lifecycle/read-model state	model_optional_absence_explicitly	schema optionality owner	Keep only if absence is part of the schema; otherwise validate required authority before this point.	absence_representation_may_change	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-02515	skills/nova/pipeline/services/status-store-lifecycle/projections.ts	399	top_level_or_unknown	pipe_pipe	last_recovery_action: event.data?.recovery_action || null,	lifecycle/read-model state	model_optional_absence_explicitly	schema optionality owner	Keep only if absence is part of the schema; otherwise validate required authority before this point.	absence_representation_may_change	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-02516	skills/nova/pipeline/services/status-store-lifecycle/projections.ts	400	top_level_or_unknown	pipe_pipe	last_recovery_reason: event.data?.reason || null,	lifecycle/read-model state	model_optional_absence_explicitly	schema optionality owner	Keep only if absence is part of the schema; otherwise validate required authority before this point.	absence_representation_may_change	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-02517	skills/nova/pipeline/services/status-store-lifecycle/projections.ts	407	top_level_or_unknown	pipe_pipe	const gateEntry = ensureGateReadModel(next, event.refs) || { gate_id: event.refs.gate_id };	lifecycle/read-model state	fail_typed_required_authority_if_missing	runtime authority boundary	Treat as required authority until proven optional; validate at boundary and fail typed if missing.	possible_louder_failure	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-02518	skills/nova/pipeline/services/status-store-lifecycle/projections.ts	410	top_level_or_unknown	pipe_pipe	status: event.data?.recovery_target_status || gateEntry.status || 'PENDING',	lifecycle/read-model state	move_local_default_to_config_normalization_or_fail	config/schema normalization or authority boundary	Remove local default; either config-normalize the product default or fail typed for missing authority.	possible_louder_failure	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-02519	skills/nova/pipeline/services/status-store-lifecycle/projections.ts	414	top_level_or_unknown	pipe_pipe	last_recovery_action: event.data?.recovery_action || null,	lifecycle/read-model state	model_optional_absence_explicitly	schema optionality owner	Keep only if absence is part of the schema; otherwise validate required authority before this point.	absence_representation_may_change	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-02520	skills/nova/pipeline/services/status-store-lifecycle/projections.ts	415	top_level_or_unknown	pipe_pipe	last_recovery_reason: event.data?.reason || null,	lifecycle/read-model state	model_optional_absence_explicitly	schema optionality owner	Keep only if absence is part of the schema; otherwise validate required authority before this point.	absence_representation_may_change	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-02521	skills/nova/pipeline/services/status-store-lifecycle/projections.ts	427	top_level_or_unknown	pipe_pipe	run_id: event.refs?.run_id || null,	lifecycle/read-model state	model_optional_absence_explicitly	schema optionality owner	Keep only if absence is part of the schema; otherwise validate required authority before this point.	absence_representation_may_change	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-02522	skills/nova/pipeline/services/status-store-lifecycle/projections.ts	428	top_level_or_unknown	nullish	attempt: event.data?.attempt ?? null,	lifecycle/read-model state	model_optional_absence_explicitly	schema optionality owner	Keep only if absence is part of the schema; otherwise validate required authority before this point.	absence_representation_may_change	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-02523	skills/nova/pipeline/services/status-store-lifecycle/projections.ts	429	top_level_or_unknown	pipe_pipe	dispatch_id: event.data?.dispatch_id || null,	lifecycle/read-model state	model_optional_absence_explicitly	schema optionality owner	Keep only if absence is part of the schema; otherwise validate required authority before this point.	absence_representation_may_change	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-02524	skills/nova/pipeline/services/status-store-lifecycle/projections.ts	430	top_level_or_unknown	pipe_pipe	session_key: event.data?.session_key || null,	lifecycle/read-model state	model_optional_absence_explicitly	schema optionality owner	Keep only if absence is part of the schema; otherwise validate required authority before this point.	absence_representation_may_change	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-02525	skills/nova/pipeline/services/status-store-lifecycle/projections.ts	431	top_level_or_unknown	pipe_pipe	gateway_label: event.data?.gateway_label || null,	lifecycle/read-model state	model_optional_absence_explicitly	schema optionality owner	Keep only if absence is part of the schema; otherwise validate required authority before this point.	absence_representation_may_change	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
